Data File	C:\Users\GPC\Documents\OmniSEC Data\Salty\2023 01 Jan\2023-02-16_15;04;39_230216_SS_P-SS065_01.vdt
Sample ID	230216 SS P-SS065
Method File Name	202301JanCalibration-0011.vcm
Date Acquired	Feb 16, 2023 - 15:04:39
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	Salty
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	 0.000
Col. Temp (Deg C)	35.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 0.800	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	29.140

Ret. Vol.	 17.12
Mn - (Daltons)	 18325
Mw - (Daltons)	 28032
Mz - (Daltons)	 39177
Mp - (Daltons)	 27717
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	279.15
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
10.87667	15.870	-7.560	294.748	28.83877										
10.88000	15.854	-7.436	294.748	28.83877										
10.88333	15.900	-7.487	294.748	28.83816										
10.88667	15.854	-7.562	294.763	28.83694										
10.89000	15.839	-7.636	294.778	28.83633										
10.89333	15.839	-7.711	294.778	28.83633										
10.89667	15.809	-7.786	294.763	28.83633										
10.90000	15.793	-7.794	294.748	28.83511										
10.90333	15.839	-7.794	294.748	28.83450										
10.90667	15.793	-7.794	294.748	28.83450										
10.91000	15.809	-7.794	294.748	28.83450										
10.91333	15.839	-7.794	294.748	28.83328										
10.91667	15.793	-7.771	294.748	28.83206										
10.92000	15.763	-7.746	294.748	28.83145										
10.92333	15.793	-7.721	294.733	28.83145										
10.92667	15.763	-7.696	294.717	28.83145										
10.93000	15.763	-7.671	294.702	28.83084										
10.93333	15.778	-7.677	294.717	28.83022										
10.93667	15.809	-7.685	294.733	28.83022										
10.94000	15.809	-7.694	294.748	28.83084										
10.94333	15.839	-7.702	294.733	28.83084										
10.94667	15.870	-7.710	294.733	28.83084										
10.95000	15.839	-7.727	294.733	28.83084										
10.95333	15.839	-7.743	294.733	28.83206										
10.95667	15.854	-7.760	294.717	28.83389										
10.96000	15.839	-7.776	294.702	28.83633										
10.96333	15.809	-7.793	294.702	28.83816										
10.96667	15.839	-7.754	294.702	28.84060										
10.97000	15.885	-7.712	294.687	28.84365										
10.97333	15.915	-7.671	294.656	28.84487										
10.97667	15.946	-7.629	294.656	28.84487										
10.98000	16.022	-7.587	294.656	28.84609										
10.98333	16.022	-7.635	294.656	28.84731										
10.98667	15.992	-7.685	294.641	28.84731										
10.99000	16.007	-7.735	294.641	28.84731										
10.99333	16.007	-7.785	294.656	28.84670										
10.99667	15.900	-7.835	294.671	28.84609										
11.00000	15.915	-7.785	294.671	28.84670										
11.00333	15.931	-7.736	294.641	28.84731										
11.00667	15.870	-7.686	294.626	28.84670										
11.01000	15.854	-7.636	294.626	28.84670										
11.01333	15.885	-7.587	294.626	28.84731										
11.01667	15.915	-7.637	294.610	28.84793										
11.02000	15.854	-7.687	294.610	28.84731										
11.02333	15.885	-7.737	294.626	28.84731										
11.02667	15.885	-7.787	294.641	28.84793										
11.03000	15.915	-7.835	294.641	28.84854										
11.03333	15.885	-7.818	294.626	28.84854										
11.03667	15.931	-7.801	294.626	28.84793										
11.04000	15.946	-7.785	294.641	28.84670										
11.04333	15.946	-7.768	294.641	28.84609										
11.04667	15.931	-7.752	294.641	28.84609										
11.05000	15.946	-7.752	294.656	28.84487										
11.05333	15.961	-7.752	294.687	28.84365										
11.05667	15.931	-7.752	294.702	28.84365										
11.06000	15.915	-7.752	294.702	28.84487										
11.06333	15.946	-7.751	294.687	28.84548										
11.06667	15.915	-7.735	294.671	28.84487										
11.07000	15.900	-7.718	294.687	28.84487										
11.07333	15.915	-7.701	294.687	28.84548										
11.07667	15.915	-7.685	294.671	28.84487										
11.08000	15.885	-7.672	294.656	28.84365										
11.08333	15.900	-7.705	294.656	28.84304										
11.08667	15.885	-7.739	294.656	28.84304										
11.09000	15.870	-7.772	294.656	28.84365										
11.09333	15.885	-7.805	294.626	28.84365										
11.09667	15.900	-7.835	294.610	28.84182										
11.10000	15.885	-7.835	294.626	28.84060										
11.10333	15.885	-7.835	294.626	28.83999										
11.10667	15.931	-7.835	294.610	28.83938										
11.11000	15.931	-7.835	294.610	28.83755										
11.11333	15.915	-7.833	294.626	28.83694										
11.11667	15.961	-7.817	294.641	28.83633										
11.12000	15.961	-7.800	294.641	28.83572										
11.12333	15.915	-7.783	294.641	28.83389										
11.12667	15.946	-7.767	294.656	28.83267										
11.13000	15.900	-7.749	294.687	28.83145										
11.13333	15.885	-7.724	294.687	28.83084										
11.13667	15.870	-7.699	294.671	28.83084										
11.14000	15.900	-7.674	294.656	28.83022										
11.14333	15.854	-7.649	294.671	28.82900										
11.14667	15.854	-7.640	294.687	28.82839										
11.15000	15.854	-7.723	294.702	28.82900										
11.15333	15.839	-7.806	294.717	28.82900										
11.15667	15.809	-7.889	294.748	28.82839										
11.16000	15.824	-7.973	294.763	28.82900										
11.16333	15.854	-8.042	294.748	28.82961										
11.16667	15.809	-8.042	294.733	28.83022										
11.17000	15.839	-8.042	294.733	28.83022										
11.17333	15.839	-8.042	294.717	28.83084										
11.17667	15.793	-8.042	294.717	28.83145										
11.18000	15.793	-8.045	294.717	28.83328										
11.18333	15.839	-8.062	294.702	28.83450										
11.18667	15.870	-8.078	294.671	28.83511										
11.19000	15.870	-8.095	294.671	28.83572										
11.19333	15.900	-8.112	294.671	28.83694										
11.19667	15.931	-8.112	294.656	28.83755										
11.20000	15.885	-8.045	294.641	28.83755										
11.20333	15.839	-7.979	294.671	28.83694										
11.20667	15.824	-7.913	294.702	28.83694										
11.21000	15.870	-7.846	294.717	28.83694										
11.21333	15.793	-7.801	294.733	28.83755										
11.21667	15.839	-7.834	294.763	28.83694										
11.22000	15.839	-7.867	294.763	28.83694										
11.22333	15.839	-7.900	294.763	28.83694										
11.22667	15.809	-7.934	294.763	28.83755										
11.23000	15.839	-7.963	294.748	28.83633										
11.23333	15.854	-7.980	294.748	28.83511										
11.23667	15.854	-7.996	294.778	28.83389										
11.24000	15.885	-8.013	294.794	28.83389										
11.24333	15.915	-8.030	294.794	28.83328										
11.24667	15.900	-8.032	294.809	28.83267										
11.25000	15.854	-7.990	294.824	28.83206										
11.25333	15.870	-7.949	294.824	28.83267										
11.25667	15.854	-7.907	294.809	28.83267										
11.26000	15.809	-7.866	294.794	28.83206										
11.26333	15.839	-7.846	294.794	28.83206										
11.26667	15.885	-7.888	294.794	28.83328										
11.27000	15.839	-7.929	294.794	28.83511										
11.27333	15.839	-7.971	294.778	28.83755										
11.27667	15.900	-8.012	294.778	28.83877										
11.28000	15.870	-8.035	294.794	28.83877										
11.28333	15.839	-8.010	294.809	28.83999										
11.28667	15.931	-7.985	294.794	28.84121										
11.29000	15.900	-7.960	294.794	28.84121										
11.29333	15.854	-7.935	294.794	28.84121										
11.29667	15.915	-7.935	294.794	28.84182										
11.30000	15.870	-7.993	294.778	28.84243										
11.30333	15.839	-8.051	294.763	28.84243										
11.30667	15.885	-8.110	294.763	28.84182										
11.31000	15.870	-8.168	294.778	28.84060										
11.31333	15.839	-8.192	294.778	28.84060										
11.31667	15.885	-8.142	294.778	28.84060										
11.32000	15.854	-8.092	294.778	28.83999										
11.32333	15.839	-8.043	294.778	28.83816										
11.32667	15.839	-7.993	294.778	28.83816										
11.33000	15.854	-7.959	294.794	28.83816										
11.33333	15.854	-7.959	294.794	28.83755										
11.33667	15.854	-7.959	294.794	28.83633										
11.34000	15.885	-7.959	294.809	28.83633										
11.34333	15.870	-7.959	294.824	28.83633										
11.34667	15.824	-7.965	294.809	28.83694										
11.35000	15.839	-7.982	294.794	28.83694										
11.35333	15.793	-7.998	294.794	28.83633										
11.35667	15.732	-8.015	294.809	28.83633										
11.36000	15.763	-8.032	294.809	28.83694										
11.36333	15.839	-8.018	294.809	28.83694										
11.36667	15.809	-7.952	294.809	28.83633										
11.37000	15.870	-7.885	294.824	28.83633										
11.37333	15.885	-7.819	294.809	28.83633										
11.37667	15.885	-7.752	294.794	28.83633										
11.38000	15.824	-7.730	294.778	28.83572										
11.38333	15.824	-7.780	294.778	28.83511										
11.38667	15.824	-7.829	294.778	28.83450										
11.39000	15.839	-7.879	294.794	28.83450										
11.39333	15.839	-7.929	294.778	28.83450										
11.39667	15.839	-7.972	294.778	28.83389										
11.40000	15.870	-8.006	294.794	28.83267										
11.40333	15.824	-8.039	294.809	28.83267										
11.40667	15.809	-8.072	294.794	28.83328										
11.41000	15.793	-8.105	294.794	28.83328										
11.41333	15.824	-8.125	294.794	28.83267										
11.41667	15.793	-8.125	294.794	28.83267										
11.42000	15.824	-8.125	294.794	28.83328										
11.42333	15.854	-8.125	294.794	28.83267										
11.42667	15.824	-8.125	294.794	28.83206										
11.43000	15.824	-8.118	294.809	28.83145										
11.43333	15.854	-8.101	294.824	28.83145										
11.43667	15.885	-8.085	294.809	28.83145										
11.44000	15.885	-8.068	294.794	28.83145										
11.44333	15.900	-8.051	294.794	28.83084										
11.44667	15.885	-8.035	294.809	28.83084										
11.45000	15.854	-8.018	294.809	28.83206										
11.45333	15.824	-8.002	294.809	28.83206										
11.45667	15.839	-7.985	294.809	28.83206										
11.46000	15.854	-7.968	294.824	28.83145										
11.46333	15.839	-7.986	294.809	28.83206										
11.46667	15.900	-8.044	294.794	28.83328										
11.47000	15.931	-8.102	294.778	28.83511										
11.47333	15.900	-8.161	294.778	28.83572										
11.47667	15.961	-8.219	294.778	28.83755										
11.48000	15.976	-8.209	294.778	28.83999										
11.48333	15.946	-8.126	294.763	28.84121										
11.48667	16.007	-8.043	294.733	28.84121										
11.49000	15.976	-7.960	294.733	28.84121										
11.49333	15.931	-7.877	294.733	28.84121										
11.49667	15.961	-7.860	294.733	28.84182										
11.50000	15.931	-7.910	294.733	28.84243										
11.50333	15.885	-7.959	294.763	28.84304										
11.50667	15.915	-8.009	294.778	28.84487										
11.51000	15.946	-8.059	294.794	28.84854										
11.51333	15.931	-8.075	294.794	28.85159										
11.51667	15.976	-8.058	294.794	28.85403										
11.52000	16.022	-8.042	294.794	28.85525										
11.52333	16.022	-8.025	294.794	28.85708										
11.52667	16.022	-8.009	294.778	28.85830										
11.53000	16.083	-8.010	294.763	28.85830										
11.53333	16.053	-8.026	294.763	28.85708										
11.53667	16.053	-8.043	294.778	28.85708										
11.54000	16.053	-8.059	294.778	28.85769										
11.54333	16.068	-8.076	294.763	28.85769										
11.54667	15.992	-8.088	294.763	28.85708										
11.55000	16.022	-8.096	294.763	28.85586										
11.55333	15.976	-8.105	294.763	28.85525										
11.55667	15.992	-8.113	294.763	28.85403										
11.56000	15.961	-8.121	294.763	28.85281										
11.56333	15.961	-8.092	294.763	28.85098										
11.56667	15.961	-8.034	294.778	28.85037										
11.57000	15.915	-7.976	294.794	28.85037										
11.57333	15.931	-7.918	294.794	28.84976										
11.57667	15.931	-7.860	294.794	28.84854										
11.58000	15.946	-7.869	294.794	28.84670										
11.58333	15.915	-7.927	294.809	28.84487										
11.58667	15.961	-7.985	294.794	28.84426										
11.59000	15.961	-8.043	294.778	28.84365										
11.59333	15.961	-8.101	294.778	28.84121										
11.59667	15.961	-8.140	294.794	28.83999										
11.60000	15.961	-8.165	294.794	28.84060										
11.60333	16.007	-8.190	294.794	28.84060										
11.60667	15.976	-8.214	294.794	28.83999										
11.61000	15.976	-8.239	294.809	28.83938										
11.61333	15.992	-8.219	294.824	28.83999										
11.61667	15.961	-8.169	294.824	28.84060										
11.62000	15.900	-8.119	294.824	28.84060										
11.62333	15.915	-8.069	294.824	28.83938										
11.62667	15.900	-8.019	294.824	28.83938										
11.63000	15.870	-7.969	294.824	28.83938										
11.63333	15.900	-7.920	294.809	28.83938										
11.63667	15.931	-7.870	294.794	28.83755										
11.64000	15.885	-7.820	294.794	28.83694										
11.64333	15.885	-7.770	294.794	28.83694										
11.64667	15.915	-7.795	294.778	28.83694										
11.65000	15.885	-7.862	294.763	28.83633										
11.65333	15.854	-7.928	294.763	28.83572										
11.65667	15.885	-7.995	294.778	28.83450										
11.66000	15.870	-8.061	294.794	28.83450										
11.66333	15.854	-8.067	294.794	28.83389										
11.66667	15.900	-8.042	294.794	28.83267										
11.67000	15.870	-8.017	294.794	28.83145										
11.67333	15.839	-7.992	294.794	28.83145										
11.67667	15.854	-7.967	294.778	28.83145										
11.68000	15.854	-7.976	294.763	28.83145										
11.68333	15.839	-8.001	294.763	28.83084										
11.68667	15.839	-8.026	294.778	28.83084										
11.69000	15.885	-8.051	294.794	28.83145										
11.69333	15.885	-8.076	294.794	28.83145										
11.69667	15.854	-8.107	294.794	28.83084										
11.70000	15.885	-8.140	294.809	28.83022										
11.70333	15.870	-8.173	294.824	28.82961										
11.70667	15.870	-8.206	294.824	28.82900										
11.71000	15.900	-8.239	294.824	28.82839										
11.71333	15.885	-8.237	294.839	28.82778										
11.71667	15.854	-8.221	294.855	28.82717										
11.72000	15.870	-8.204	294.870	28.82778										
11.72333	15.870	-8.187	294.870	28.82839										
11.72667	15.839	-8.171	294.870	28.82778										
11.73000	15.854	-8.203	294.870	28.82717										
11.73333	15.885	-8.252	294.870	28.82717										
11.73667	15.885	-8.302	294.855	28.82717										
11.74000	15.885	-8.352	294.839	28.82717										
11.74333	15.885	-8.402	294.824	28.82656										
11.74667	15.931	-8.371	294.839	28.82534										
11.75000	15.885	-8.313	294.855	28.82534										
11.75333	15.931	-8.255	294.855	28.82534										
11.75667	15.946	-8.197	294.839	28.82473										
11.76000	15.931	-8.139	294.855	28.82412										
11.76333	15.900	-8.138	294.870	28.82473										
11.76667	15.931	-8.154	294.870	28.82595										
11.77000	15.976	-8.171	294.855	28.82717										
11.77333	15.931	-8.187	294.855	28.82717										
11.77667	15.961	-8.204	294.855	28.82839										
11.78000	15.946	-8.182	294.839	28.82961										
11.78333	15.961	-8.149	294.809	28.83022										
11.78667	15.885	-8.115	294.794	28.83022										
11.79000	15.915	-8.082	294.809	28.83022										
11.79333	15.931	-8.049	294.824	28.83084										
11.79667	15.915	-8.055	294.824	28.83206										
11.80000	15.900	-8.072	294.824	28.83267										
11.80333	15.946	-8.089	294.824	28.83267										
11.80667	15.931	-8.105	294.824	28.83328										
11.81000	15.915	-8.122	294.824	28.83389										
11.81333	15.961	-8.145	294.809	28.83450										
11.81667	15.992	-8.170	294.794	28.83389										
11.82000	15.976	-8.195	294.809	28.83328										
11.82333	15.992	-8.220	294.809	28.83328										
11.82667	16.022	-8.245	294.809	28.83328										
11.83000	16.022	-8.256	294.794	28.83267										
11.83333	15.976	-8.264	294.794	28.83206										
11.83667	15.976	-8.273	294.794	28.83145										
11.84000	15.961	-8.281	294.794	28.83145										
11.84333	15.946	-8.289	294.778	28.83145										
11.84667	15.976	-8.290	294.778	28.83084										
11.85000	15.976	-8.290	294.794	28.83022										
11.85333	15.961	-8.290	294.809	28.82961										
11.85667	16.007	-8.290	294.824	28.82961										
11.86000	15.961	-8.290	294.824	28.82900										
11.86333	15.931	-8.298	294.824	28.82839										
11.86667	15.976	-8.306	294.824	28.82778										
11.87000	15.931	-8.314	294.824	28.82839										
11.87333	15.885	-8.322	294.824	28.82839										
11.87667	15.946	-8.331	294.824	28.82778										
11.88000	15.900	-8.368	294.839	28.82717										
11.88333	15.854	-8.410	294.855	28.82656										
11.88667	15.900	-8.451	294.870	28.82656										
11.89000	15.915	-8.493	294.855	28.82595										
11.89333	15.885	-8.534	294.870	28.82473										
11.89667	15.915	-8.457	294.900	28.82351										
11.90000	15.946	-8.366	294.931	28.82351										
11.90333	15.931	-8.274	294.931	28.82351										
11.90667	15.931	-8.183	294.931	28.82290										
11.91000	15.946	-8.092	294.931	28.82168										
11.91333	15.931	-8.106	294.946	28.82107										
11.91667	15.885	-8.131	294.946	28.82107										
11.92000	15.885	-8.156	294.931	28.82046										
11.92333	15.915	-8.181	294.946	28.81924										
11.92667	15.854	-8.206	294.961	28.81863										
11.93000	15.885	-8.200	294.961	28.81863										
11.93333	15.915	-8.192	294.946	28.81924										
11.93667	15.915	-8.183	294.946	28.81863										
11.94000	15.870	-8.175	294.946	28.81802										
11.94333	15.900	-8.167	294.961	28.81863										
11.94667	15.915	-8.174	294.961	28.81985										
11.95000	15.870	-8.182	294.946	28.81985										
11.95333	15.870	-8.191	294.946	28.81924										
11.95667	15.870	-8.199	294.961	28.81802										
11.96000	15.854	-8.207	294.961	28.81802										
11.96333	15.839	-8.208	294.946	28.81802										
11.96667	15.870	-8.208	294.931	28.81741										
11.97000	15.900	-8.208	294.931	28.81680										
11.97333	15.870	-8.208	294.931	28.81802										
11.97667	15.885	-8.208	294.931	28.81924										
11.98000	15.900	-8.183	294.916	28.82046										
11.98333	15.870	-8.158	294.916	28.82046										
11.98667	15.854	-8.134	294.916	28.82107										
11.99000	15.885	-8.109	294.916	28.82229										
11.99333	15.915	-8.084	294.885	28.82351										
11.99667	15.915	-8.166	294.870	28.82290										
12.00000	15.946	-8.249	294.870	28.82229										
12.00333	15.976	-8.332	294.885	28.82229										
12.00667	15.961	-8.415	294.885	28.82290										
12.01000	15.961	-8.497	294.885	28.82351										
12.01333	15.976	-8.489	294.885	28.82412										
12.01667	15.946	-8.481	294.900	28.82534										
12.02000	15.900	-8.472	294.900	28.82717										
12.02333	15.931	-8.464	294.885	28.82900										
12.02667	15.946	-8.456	294.870	28.82961										
12.03000	15.931	-8.447	294.870	28.83022										
12.03333	15.961	-8.439	294.885	28.83084										
12.03667	16.007	-8.431	294.885	28.83206										
12.04000	16.022	-8.422	294.885	28.83206										
12.04333	15.976	-8.413	294.885	28.83206										
12.04667	16.022	-8.389	294.900	28.83145										
12.05000	16.037	-8.364	294.916	28.83206										
12.05333	16.022	-8.339	294.916	28.83206										
12.05667	16.068	-8.314	294.900	28.83206										
