p1 mw,p1 WF,p2 mw,p2 WF
78863.72656,0.38645340839220077,131565656,0.1720052376485845
78844.76563,0.3868600295247282,131388384,0.17128397813780033
78825.89844,0.3853271221856602,131211352,0.1705504875515232
78807.03125,0.3837630135217481,131034560,0.1700835582027027
78788.17188,0.38218798445791075,130858296,0.16913527639266737
78769.3125,0.38083099402439713,130681976,0.1687400596246459
78750.46094,0.38116386917214934,130506184,0.16785264410389975
78731.70313,0.37792367112351866,130330344,0.16749498540706043
78712.85938,0.3765748776580955,130155024,0.16659662744717466
78694.02344,0.3751252088608693,129979656,0.16625219969664926
78675.1875,0.375458745056224,129804808,0.16537878430325514
78656.44531,0.37236053921192125,129629912,0.1650208371635265
78637.61719,0.3729781655081329,129455536,0.16420257630945587
78618.88281,0.3717288458715259,129281112,0.16391057240877557
78600.15625,0.3704686057795412,129107200,0.16338621937204048
78581.42969,0.3693793116216086,128933528,0.16285103924105723
78562.71094,0.36798107206168773,128760088,0.16202837447063584
78543.99219,0.3651072508159692,128586600,0.16168706216142933
78525.19531,0.3655800556729122,128413624,0.16109547741061409
78506.49219,0.36592274073159636,128240888,0.16055667222360984
78487.875,0.36313340088150003,128068376,0.1600491461513349
78469.17969,0.36346326169432847,127896096,0.159513014062024
78450.57031,0.36064935744618976,127724056,0.15894482383633252
78431.88281,0.3593430558500495,127552240,0.1583345369196336
78413.19531,0.3597749553297747,127380656,0.15771922096566887
78394.60156,0.3567160419198482,127209312,0.157077145158217
78375.92188,0.3573162695385394,127038184,0.15644311752039852
78357.34375,0.3541313083081703,126867296,0.15583511911087392
78338.67188,0.3544589215258787,126696632,0.15531320832072784
78320.09375,0.351618258241583,126526208,0.15473311401827758
78301.4375,0.353590389485557,126356000,0.15418850109499932
78282.95313,0.3508952615896854,126186032,0.15388492979558593
78264.39063,0.3481067414363981,126016560,0.15306499571464288
78245.75,0.3483573298820951,125847048,0.15251968088140302
78227.19531,0.3471522737068191,125677760,0.15199276041257437
78208.64063,0.3461816236472711,125508696,0.15172470872553478
78190.10156,0.34467343929999966,125340136,0.15074519571326342
78171.55469,0.3437305530734007,125171256,0.15076301335321757
78153.02344,0.3423756779811248,125003152,0.1500147149027054
78134.48438,0.34136869692057137,124835000,0.149461024901098
78115.96094,0.34161722292658375,124667072,0.14889538274891692
78097.52344,0.33874961550614807,124499368,0.14857016694029876
78079,0.3375910439365466,124332168,0.14777781012901745
78060.48438,0.33646949081087724,124164920,0.14725341869775907
78041.97656,0.3351737923717016,123997896,0.1466662762578179
78023.46875,0.3340611501078257,123831096,0.14632693513634318
78004.96875,0.3342367761657436,123664784,0.14548141433205333
77986.55469,0.33148908209279704,123498432,0.14486537727086538
77968.0625,0.33021522450892415,123332304,0.14423775361368266
77949.57813,0.3287940070984784,123166400,0.14388283544693478
77931.09375,0.3290248435238814,123000984,0.14308335370911596
77912.69531,0.32790130725540445,122835528,0.14254150986983935
77894.30469,0.32524420260025694,122670288,0.14203474362195403
77875.83594,0.3239670133830473,122505272,0.14178471138809817
77857.36719,0.32435211095868494,122340752,0.1411002599647196
77838.99219,0.3215832634733622,122176176,0.14063370568844813
77820.53125,0.3219668803600406,122011832,0.14017092068964235
77802.16406,0.31932413354126105,121847704,0.1399551583102948
77783.71875,0.31804599237335995,121684056,0.13930663996636233
77765.27344,0.31833174837406386,121520368,0.13893950056473464
77746.91406,0.31586314692424294,121356904,0.13857576488599366
77728.47656,0.31614559763148187,121193656,0.1381855002048699
77710.13281,0.3135100165332242,121030624,0.1377613213832036
77691.70313,0.31382366856530713,120867816,0.13737091248063513
77673.36719,0.3112115677159703,120705224,0.13701827314177
77654.95313,0.3113094815034978,120542856,0.13689125228223278
77636.61719,0.3089482071013939,120380968,0.13630622525146802
77618.21094,0.3076275740642099,120219032,0.1359231719652199
77599.80469,0.3081016481702574,120057312,0.13552275322325633
77581.49219,0.30534454083712126,119895816,0.13507800703621745
77563.09375,0.30418255828185364,119734528,0.13461427007908405
77544.70313,0.3042756596361805,119573464,0.1341393598317067
77526.39844,0.3017290286175561,119412616,0.13366363249079782
77508.01563,0.30037008149201144,119251984,0.13327152148480373
77489.63281,0.30076247698660097,119091568,0.13290530500362888
77471.34375,0.29801999194214523,118931368,0.13257036795982646
77452.96875,0.29697821358200327,118771376,0.13221642094866784
77434.60156,0.295930194945802,118611608,0.13160853788403465
77416.24219,0.2947401577099488,118451792,0.13147144943199582
77397.88281,0.293733652597015,118292456,0.1310587420227544
77379.53125,0.2926658819959721,118133328,0.1307116316565655
77361.17969,0.2930547607572419,117974416,0.13032970358796442
77342.92188,0.2907511558130502,117815720,0.12993226558384519
77324.58594,0.2896645851424048,117657232,0.12928874740062524
77306.25,0.2885346235533379,117498704,0.12907891778173472
77287.91406,0.2862497922279723,117340648,0.12865531600716856
77269.5,0.2865893571486269,117182800,0.12826965689430359
77251.17969,0.2854724577514993,117025168,0.12766250461618525
77232.85938,0.2844997716475908,116867488,0.12748217538087334
77214.54688,0.28219061392571887,116710280,0.12708617007323056
77196.14844,0.282576557648942,116553280,0.1264412096755641
77177.84375,0.2815323730999259,116396240,0.12617154251475857
77159.54688,0.2803603426876427,116239664,0.1257027863609725
77141.25,0.27800499120773275,116083296,0.12521122208581134
77122.875,0.2767863175960208,115927144,0.12471735026753575
77104.5,0.2768509676744719,115771200,0.12407956287022166
77086.21094,0.2745610859698221,115615216,0.12388823344266371
77067.85156,0.2746058253787727,115459688,0.1235706042627918
77049.57813,0.2709497250804027,115304376,0.12304502034280985
77031.13281,0.2723326020071637,115149016,0.12294635545194259
77012.86719,0.2699651666813299,114994120,0.12242405055330739
76994.52344,0.2687859176469719,114839176,0.12239435787446923
76976.17969,0.2663927016309967,114684696,0.12196106357995048
76957.75781,0.2678110104541722,114530168,0.12190966863880111
76939.50781,0.26558739177081514,114376104,0.12164554012996341
76921.17969,0.2633991786440008,114222248,0.12118155328578553
76902.77344,0.26354032464529087,114068344,0.12109247508794951
76884.45313,0.26241840137510786,113914904,0.12058212217856647
76866.13281,0.2613874905687905,113761416,0.12048436133353346
76847.82031,0.2591130773004065,113608384,0.11999503749173174
76829.42969,0.2593952107092324,113455312,0.11990467098018544
76811.125,0.257211598409407,113302688,0.11946057846797176
76792.74219,0.25629190158409243,113150032,0.11931253805882329
76774.36719,0.2564429103978674,112997824,0.11874137661325752
76756.07813,0.2541482427662457,112845568,0.1185390566727451
76737.70313,0.25423912303168134,112693768,0.11793686599949445
76719.42188,0.25089220608138324,112541928,0.11773018053715456
76700.97656,0.25215839554633823,112390536,0.11718734634502703
76682.71094,0.24975034569092322,112239104,0.11705794083068573
76664.35156,0.2488441077082904,112088120,0.11662062737165683
76646.00781,0.24773746771893793,111937096,0.11636270086890381
76627.66406,0.246759255343578,111786272,0.11632381560552355
76609.32813,0.24571544093907552,111635904,0.11593784901382913
76590.99219,0.24461284653221524,111485480,0.11579628937436304
76572.65625,0.2437128223748653,111335272,0.11583816505487923
76554.33594,0.24266795032747018,111185504,0.11553007433290217
76536.01563,0.24165528434625888,111035696,0.11556477669042294
76517.69531,0.23968796548003315,110886328,0.11519945457579078
76499.29688,0.23993712608287157,110736920,0.11498601909814087
76480.99219,0.23885629323443702,110587720,0.11477872787346914
76462.6875,0.23677265716182372,110438712,0.11471878466595431
76444.30469,0.23682762958322523,110290152,0.11428641361453148
76426.00781,0.23481869144607861,110141552,0.11404292958275605
76407.63281,0.2348452124806997,109993144,0.1140293909962912
76389.34375,0.23390772038257457,109845184,0.11358322163074591
76371.0625,0.2318782105837773,109697184,0.11344496972785828
76352.70313,0.23079306775599043,109549616,0.11290694340118373
76334.34375,0.22978582229857697,109402008,0.11252509212162926
76315.99219,0.2297650919322674,109254608,0.11235553222745906
76297.72656,0.22755255235349434,109107640,0.11182883293044317
76279.38281,0.22653962197542296,108960624,0.11153217506504612
76261.04688,0.22655479950859986,108813816,0.11122285378246523
76242.79688,0.22439165312277157,108667200,0.11092408050789172
76224.46094,0.22357105992630713,108520784,0.11076257830132501
76206.14063,0.22253599778984404,108374800,0.11025275436522723
76187.82031,0.22143058734570512,108228784,0.10991486513749063
76169.5,0.22047450667328453,108082952,0.1096457943823684
76151.1875,0.2195965084712203,107937328,0.1095565046920112
76132.875,0.21873017112446566,107792128,0.10908560425249546
76114.57031,0.21793414232604358,107646896,0.1087331283323366
76096.27344,0.21704920315187903,107501848,0.10844992274638776
76077.97656,0.21527230459002486,107357008,0.108311968965681
76059.60156,0.21639056573079601,107212592,0.10784386648672015
76041.39844,0.21365450600693012,107068128,0.10756630521833897
76023.03906,0.21363221559933193,106923872,0.10733918677145803
76004.75781,0.2127564252884968,106779800,0.10708443346313042
75986.48438,0.21198654738018222,106635928,0.10677910246850643
75968.21875,0.21096079270080273,106492248,0.10644551149152076
75949.95313,0.20912597348183834,106348760,0.10610033375721882
75931.60938,0.20921407741388617,106205472,0.10593481238614194
75913.35156,0.20730385950796168,106062608,0.10542662295975022
75895.01563,0.20727357048537048,105919696,0.10511233991098011
75876.77344,0.20622182356509008,105776984,0.10484906721284028
75858.52344,0.2052836968701389,105634464,0.10462085258618706
75840.28906,0.20330724239369816,105492128,0.10459715993888243
75821.96875,0.20340118995106285,105350224,0.1042157895587983
75803.74219,0.2014684833398951,105208272,0.10396106496570238
75785.4375,0.20128645835671138,105066520,0.10370513852723438
75767.21094,0.19942930908171022,104924952,0.1035178187462165
75748.91406,0.19937974404189693,104783584,0.10334585483865905
75730.70313,0.19758626649933134,104642400,0.10311283250787434
75712.41406,0.1966843649468273,104501400,0.1031439580445105
75694.125,0.197732158834607,104360832,0.10276957804881084
75676.00781,0.19515112705623186,104220216,0.1025374499232473
75657.73438,0.19435681700375732,104079792,0.10230186032169057
75639.46094,0.1934991657149223,103939552,0.10211547314041715
75621.1875,0.19367295408157706,103799512,0.10191126848051113
75603.00781,0.19201451451812457,103659648,0.10169338101269558
75584.75,0.1912675880650107,103519984,0.10143582958249157
75566.49219,0.19143926109042786,103380504,0.10111731571536857
75548.32813,0.18971334221358355,103241208,0.10082310025788208
75530.07813,0.1899361668263315,103102104,0.10045655693929462
75511.92188,0.18816275854702058,102963184,0.10026095813753899
75493.67969,0.18753069500665923,102824680,0.09974213391215864
75475.45313,0.18747684643827012,102686136,0.09936297508888073
75457.30469,0.1858096414091162,102547776,0.0990631345110882
75439.07813,0.18493063841025997,102409608,0.09881214080093466
75420.85938,0.18403253129650257,102271616,0.09856910879207635
75402.64063,0.1840697612911941,102133824,0.09826740285347339
75384.51563,0.18226442459567394,101996208,0.09797925485991847
75366.30469,0.18128470496967358,101858776,0.09791206154036163
75348.10156,0.18116434218079375,101721760,0.09749295982977599
75329.99219,0.17858012416517394,101584704,0.09733255396430307
75311.71094,0.17942920834140494,101447824,0.09716902281689808
75293.60938,0.17768155430145904,101311136,0.09698283777149731
75275.42188,0.1776834052458366,101174632,0.09679886412158122
75257.32031,0.17614355687921585,101038312,0.09662001565656067
75239.14844,0.17530758785192946,100902176,0.09660662113021892
75220.97656,0.17443666282039566,100766440,0.09626762636606152
75202.80469,0.1737667743924076,100630672,0.09594408362299428
75184.64063,0.17390214292304818,100494864,0.09591114079936257
75166.57031,0.17232725925530296,100359456,0.09568887829174952
75148.41406,0.172409466660481,100224232,0.09558743463758904
75130.34375,0.17093951710469305,100089416,0.09513949589754157
75112.20313,0.1701305583127617,99954552,0.09483619384375584
75094.0625,0.16940348962759538,99819880,0.09451024724862285
75075.92188,0.168629275289152,99685384,0.09423377231940085
75057.78906,0.1686654607831606,99551064,0.09405396237808261
75039.74219,0.16708427079559346,99417040,0.09371169811054848
75021.61719,0.1663503007867653,99283088,0.09348613738432703
75003.5,0.16637777377207782,99149320,0.09322999945333782
74985.46875,0.1649426083182164,99015728,0.09305111243247244
74967.35938,0.16408329124043916,98882424,0.09275748354005614
74949.25,0.1633270572747893,98749192,0.09259407757815567
74931.14844,0.16335065652447814,98616136,0.09251864379370588
74913.13281,0.16200397840029257,98483368,0.09229859284289903
74895.03906,0.16221178407361775,98350672,0.09216425460024325
74877.03906,0.16086678493603646,98218160,0.09209336895358883
74858.95313,0.16107426011328654,98085928,0.09189452984765278
74840.95313,0.15970736727430185,97953768,0.09174832592276151
74822.875,0.15916474295885547,97821792,0.09170686387063912
74804.80469,0.15937049939015807,97690096,0.09145474510416009
74786.82031,0.15814074667386205,97558360,0.09141060027505273
74768.75781,0.15828403446716613,97426912,0.09134634946013845
74750.78125,0.15694589700480813,97295744,0.09109631722628259
74732.72656,0.15695899890063833,97164648,0.09093517089500323
74714.75781,0.1555740595341927,97033840,0.09058279128379568
74696.71875,0.15470991682555277,96903096,0.09033012434676974
74678.67188,0.15465272331526006,96772536,0.0901763050779005
74660.71875,0.1531051407859588,96642248,0.0898459064926019
74642.6875,0.15291969161944682,96512032,0.08964723064405061
74624.74219,0.1520489384347816,96382104,0.0892998895880789
74606.79688,0.15120575084087273,96252240,0.08897215442118209
74588.85938,0.14967835652014175,96122552,0.08871481448349924
74570.85156,0.14944982053595934,95993144,0.08837587731112677
74552.92188,0.14848763184136185,95863800,0.08809982552826866
74534.99219,0.147070526057171,95734632,0.08790483265016638
74516.99219,0.14709801229559794,95605752,0.08764407914898371
74499.07813,0.14582328211336307,95477040,0.08733292122082412
74481.08594,0.14600376025292017,95348392,0.08725017973254733
74463.17969,0.14548276529746948,95220024,0.08699617624667468
74445.27344,0.14503575438378233,95091728,0.08682134710748579
74427.375,0.1446289216450431,94963600,0.08674914410924633
74409.48438,0.14421001825804214,94835752,0.08662017125923901
74391.59375,0.1431859558738337,94708080,0.08641806281124777
74373.625,0.14342504216888005,94580472,0.08633231170857339
74355.74219,0.14307104005952823,94453136,0.08608600067836832
74337.86719,0.14250841258004215,94325872,0.08586118041795329
74319.99219,0.14200970797673731,94198776,0.08578091973211034
74302.125,0.1414725174936556,94072064,0.08539585702492869
74284.26563,0.1408104822291161,93945312,0.08517335398691969
74266.40625,0.13951527293522198,93818736,0.08503443872991528
74248.46875,0.13955000419104788,93692424,0.08488518679610313
74230.61719,0.1395977711880366,93566288,0.08462594294176504
74212.85156,0.13833119832545357,93440216,0.08439748794603741
74195.00781,0.1377141405268529,93314320,0.08425006297851238
74177.17188,0.13705473625506143,93188688,0.08393852029851216
74159.33594,0.13637551386376093,93063128,0.08371857501330514
74141.50781,0.13575467487952814,92937840,0.0834045900867159
74123.67969,0.13519857852373793,92812720,0.08301120996427316
74105.85938,0.13465419581390548,92687664,0.08282673637894658
74088.03906,0.13426177386853944,92562880,0.08258452162494131
74070.22656,0.1338614326050575,92438264,0.08227108470757746
74052.42188,0.13339452427498424,92313712,0.08213367909741762
74034.61719,0.1329757795371898,92189432,0.08196828258920222
74016.82031,0.13311984737886443,92065320,0.08171348120705971
73999.10156,0.13211023538101535,91941272,0.08164996101733875
73981.3125,0.1315717228027286,91817496,0.08149665136317163
73963.52344,0.13118289688755938,91693880,0.08121113791146528
73945.74219,0.13061056530024726,91570336,0.08106545328056766
73927.96094,0.130061780061071,91447056,0.0808597197765554
73910.1875,0.1295253299224689,91323944,0.0805700524568643
73892.42188,0.12933283403620305,91200888,0.08044075276944436
73874.73438,0.1281101015334321,91078112,0.08025221178447121
73856.97656,0.12735413202009468,90955488,0.08009073845445772
73839.21875,0.12674060415247582,90833040,0.07986731717432012
73821.46875,0.12600643584600266,90710656,0.07982607145436474
73803.71875,0.12528621558294523,90588632,0.0795104518567479
73785.96875,0.1246511641584366,90466568,0.07930292510264754
73768.23438,0.12449232857653723,90344680,0.07916845699616297
73750.57813,0.12328530251156804,90223144,0.07875660539761938
73732.84375,0.12328062233224976,90101584,0.07850072219332045
73715.20313,0.12209686496544202,89980184,0.07836831174290583
73697.47656,0.12163706945433767,89859144,0.07795593601072277
73679.75781,0.12120218203501285,89738064,0.0777450823227823
73662.04688,0.12072985312568935,89617256,0.07752890163671668
73644.33594,0.12097475659527604,89496600,0.07728940805421969
73626.71094,0.12012318693329377,89376112,0.07699786569442658
73609.00781,0.11983269790717098,89255688,0.07696450456407677
73591.3125,0.11950501853479518,89135624,0.07663230788904427
73573.61719,0.1192592293246368,89015520,0.07642203592652819
73555.92969,0.11896078133195956,88895680,0.07613171477069036
73538.24219,0.1187046136578058,88776008,0.07579269096865819
73520.5625,0.11887266420224965,88656392,0.07559487593177207
73502.96875,0.11799933298184168,88537032,0.0752977710444252
73485.29688,0.11751533001954659,88417832,0.07503329633959174
73467.625,0.11713825750967839,88298800,0.07482949078914217
73449.96875,0.11715215259608881,88179928,0.07459701646758286
73432.38281,0.1162498941521856,88061208,0.07430126248669854
73414.73438,0.11569843827182277,87942560,0.07415169807308963
73397.07813,0.11522921624741449,87824160,0.07390029573550957
73379.4375,0.11466969570829603,87705920,0.07367323972005937
73361.78906,0.11419365171255537,87587848,0.07348073248403675
73344.15625,0.11360057656127162,87469928,0.07332657169749603
73326.52344,0.1136149343976395,87352168,0.07309624650131218
73308.96875,0.1126615243664055,87234472,0.07296935550560377
73291.34375,0.11216152417412444,87117032,0.07282853149229832
73273.72656,0.1117457938267061,86999744,0.07272799172265056
73256.10938,0.1118708235972422,86882616,0.07254783058436923
73238.57813,0.11046115458471668,86765648,0.07240924216477741
73220.89063,0.11105892976726417,86648840,0.0722568844689379
73203.36719,0.110173560948202,86532088,0.07219046049174073
73185.76563,0.10991420709225594,86415592,0.07212365676367026
73168.17188,0.10954771783195451,86299344,0.071803113955709
73150.57813,0.1092151137353458,86182976,0.07183247011784298
73132.99219,0.10928548843834575,86067040,0.07160431324429624
73115.48438,0.1078511955828463,85951168,0.07135728594651371
73097.82813,0.10840471384744142,85835360,0.07128717448186477
73080.33594,0.10740846159890395,85719800,0.07121015426152377
73062.76563,0.10696798835229132,85604488,0.07099793498686184
73045.19531,0.10660434823432842,85489152,0.07095788159430849
73027.63281,0.10664799695077887,85374056,0.07084116369537999
73010.15625,0.10526954240530716,85259120,0.0706083481787922
72992.52344,0.10523209431647747,85144240,0.07052904896924696
72974.97656,0.10503877207911919,85029704,0.07028272358142604
72957.50781,0.10406225194347792,84915232,0.07005963413966837
72939.96875,0.10354345168159428,84800816,0.0699449017860875
72922.4375,0.10293075670844654,84686648,0.06985942960833237
72904.89844,0.1025382091634815,84572728,0.06965606624018682
72887.375,0.10212887774132896,84458776,0.0695920414367311
72869.85156,0.10213068238298459,84345072,0.0694550347747062
72852.40625,0.10133664332620113,84231520,0.06925413301173286
72834.89844,0.10088037114724756,84118032,0.06926760916676698
72817.38281,0.10050052884737028,84004872,0.06912024663067269
72799.875,0.10018934255999778,83891776,0.06899513920576078
72782.375,0.09979021758861499,83778744,0.06896489367805145
72764.875,0.09946120957765546,83665952,0.06887214235037951
72747.38281,0.09910258013508595,83553320,0.06873997710868512
72729.89063,0.09873993161625302,83440832,0.06856360460645264
72712.40625,0.09877693020823965,83328496,0.06839957836328296
72695,0.09753476969332348,83216312,0.06822331652761761
72677.44531,0.09801476672156487,83104184,0.06814369515898402
72660.05469,0.09725470532301327,82992304,0.0681225555861571
72642.58594,0.09689570573593013,82880664,0.06794162526683761
72625.11719,0.09650920671275799,82768992,0.0678606867079405
72607.65625,0.09600847277482837,82657560,0.06768876603455212
72590.20313,0.09552940778988059,82546280,0.06745950830290884
72572.75,0.09492315144588954,82435152,0.06725086601045302
72555.29688,0.09439412482583835,82324168,0.06705582505853586
72537.85156,0.09388559711393946,82213336,0.06689797194489759
72520.41406,0.09387978653823013,82102648,0.06671849835896203
72503.0625,0.09254213167777504,81992032,0.06666067556159094
72485.54688,0.09302696093571021,81881640,0.06658324187417765
72468.20313,0.09208317565997284,81771496,0.06637665739911333
72450.77344,0.09167719566765015,81661320,0.06633355583631757
72433.35938,0.09120048402547594,81551376,0.0662582375580807
72415.94531,0.09070470791683907,81441592,0.06612399046208738
72398.53125,0.0902867630793606,81331856,0.06616223140729098
72381.125,0.08996118585056034,81222448,0.06608384576155005
72363.72656,0.08959515934021639,81113096,0.06592871865906587
72346.32813,0.0892567843163369,81003808,0.06587546803639764
72328.92969,0.08933879336841757,80894752,0.06577425991166577
72311.625,0.08809815324635148,80785848,0.06560242102829131
72294.15625,0.08865626579455678,80677000,0.06560189221632759
72276.85938,0.08786801751698955,80568472,0.06548134260850268
72259.47656,0.08708977079371598,80460000,0.06534100901263765
72242.02344,0.08745085927126026,80351592,0.06528685434413516
72224.73438,0.08619225862834606,80243416,0.06510577512504676
72207.29688,0.08642138956091597,80135384,0.064910724493838
72190.01563,0.0854060000369651,80027504,0.0646517786003593
72172.65625,0.08480876030242111,79919672,0.06454135417682094
72155.30469,0.08422454316683028,79812080,0.06437844815033097
72137.95313,0.08375531454359099,79704624,0.06425501379096997
72120.60938,0.08337124156123846,79597320,0.06410002607028463
72103.27344,0.08294120622355283,79490072,0.06410765609452147
72085.9375,0.08255483939881073,79383144,0.06400302004867392
72068.60938,0.08216670763630392,79276272,0.06393722587071603
72051.28125,0.08182589331849041,79169544,0.06384553232829308
72033.95313,0.0815634325776291,79062872,0.06385329689468298
72016.64063,0.08125922025651212,78956432,0.06384101306705091
71999.32031,0.08110856844504108,78850136,0.06379269033305136
71982.01563,0.08124306437731964,78743976,0.06369832369293503
71964.78906,0.08070328914875945,78637880,0.06369889106074358
71947.48438,0.08052655254639596,78532008,0.06365194810975983
71930.1875,0.08030482528043152,78426280,0.06359744256693729
71912.89063,0.0800437460797069,78320696,0.0635176577795974
71895.60156,0.07985091304308257,78215168,0.0635351532604632
71878.32031,0.07919193181735767,78109872,0.06347810916210034
71860.95313,0.07971990079451624,78004712,0.06334213140877118
71843.75781,0.0789669588137646,77899696,0.06312854203038504
71826.48438,0.07851590231758522,77794736,0.06296255911842097
71809.21875,0.077956936967511,77690000,0.06280407620554342
71791.95313,0.07742763935176872,77585408,0.06264809345368288
71774.69531,0.07684958308445537,77480952,0.0624655429822732
71757.4375,0.07636807226219491,77376560,0.06241341241496316
71740.17969,0.0760113466655559,77272384,0.06231594001281947
71722.9375,0.07545723345257326,77168360,0.062227256084794104
71705.6875,0.07506297376049174,77064464,0.062072720387025895
71688.45313,0.07460430864577845,76960632,0.06205497501911562
71671.21875,0.07415372144293521,76857016,0.06201676295046526
71653.98438,0.07374304147480115,76753544,0.06202421971538268
71636.75781,0.07333429834675273,76650216,0.061990935696722524
71619.53125,0.07300846991875448,76546936,0.06210106683772578
71602.3125,0.07310018307866122,76443968,0.061991469348332044
71585.17969,0.07218147119819324,76340968,0.06204242678550168
71567.89063,0.07253427021310799,76238192,0.0619508293907085
71550.75781,0.07163212411568935,76135472,0.06203889303746464
71533.47656,0.07199052875438498,76033056,0.06191302594948465
71516.35938,0.07105480824830798,75930608,0.061943733018081176
71499.08594,0.07118348040721517,75828384,0.06188382368808691
71481.89844,0.07090945795986685,75726216,0.06195267071461148
71464.71094,0.07058752971826875,75624344,0.06170347993383763
71447.53125,0.0701666365896292,75522448,0.061535242069576744
71430.35156,0.06975932130443939,75420696,0.06142316361642762
71413.17969,0.06949340327518996,75319152,0.06127929643384707
71396.08594,0.06836216583818762,75217752,0.06111772211655801
71378.84375,0.06860187353239795,75116488,0.060954945953896854
71361.75781,0.06761376529494556,75015280,0.06093447925315677
71344.52344,0.06789109292485415,74914288,0.06082888657065734
71327.45313,0.06693541550200706,74813432,0.06078116475934385
71310.22656,0.06688200977617757,74712712,0.06066051416424338
71293.07813,0.06684891131513875,74612040,0.06064670149250507
71276.01563,0.06589462208671171,74511592,0.06062466271348965
71258.80469,0.0661511268557716,74411280,0.060603547016248635
71241.75,0.06530633951668319,74311104,0.060571734088588236
71224.53906,0.06540992502720658,74210976,0.06061865300266456
71207.41406,0.0655122281464158,74111064,0.06059224886314322
71190.375,0.06475648338149989,74011288,0.06061996551460381
71173.17969,0.0652236627627166,73911648,0.06053395484559336
71156.14844,0.06448049104445842,73812064,0.06051211787980755
71138.96094,0.0649867976120138,73712688,0.060484156019626735
71121.9375,0.06454471142255955,73613456,0.060490526284063484
71104.83594,0.06438020411766429,73514344,0.06047101638129681
71087.74219,0.06420645539944805,,
71070.64844,0.06397806481135776,,
71053.5625,0.06366938386168194,,
71036.48438,0.06290720052306172,,
71019.32031,0.06309913451054756,,
71002.32813,0.06212873565019763,,
70985.17969,0.06231149437902991,,
70968.1875,0.06137577387295289,,
70951.04688,0.061308519307982576,,
70933.99219,0.06120664583367096,,
70917.01563,0.06023076689368678,,
70899.89063,0.06037265994919215,,
70882.92188,0.059369195677410884,,
70865.79688,0.059553296297941295,,
70848.83594,0.05864053384589606,,
70831.72656,0.058583142037958336,,
70814.69531,0.058260380846436775,,
70797.67188,0.057942372587731904,,
70780.64844,0.05770887211997336,,
70763.63281,0.057413504616887226,,
70746.61719,0.05741246677048769,,
70729.6875,0.056640228920568476,,
70712.60938,0.056856674459996086,,
70695.67969,0.05607367485935817,,
70678.60938,0.05621017378638976,,
70661.69531,0.05524926088427541,,
70644.625,0.05504475379467948,,
70627.64063,0.05463625853868737,,
70610.66406,0.05426912148389783,,
70593.6875,0.053985021457068114,,
70576.71094,0.05373632033249785,,
70559.74219,0.05368717833875112,,
70542.85938,0.05288542824292188,,
70525.82031,0.05309226216906254,,
70508.9375,0.05238862083126415,,
70491.91406,0.05234287662552155,,
70474.96094,0.05223193696735159,,
70458.01563,0.05212833493202445,,
70441.07813,0.052074813532568695,,
70424.14063,0.052063932725629654,,
70407.21094,0.05206440207441817,,
70390.28125,0.051994050495052985,,
70373.35938,0.051910048374192025,,
70356.44531,0.0517989004924043,,
70339.52344,0.05180461851812212,,
70322.61719,0.051652214911096055,,
70305.71094,0.051488054627079616,,
70288.80469,0.05130331608258145,,
70271.90625,0.05101999604866988,,
70255.00781,0.050719869013936034,,
70238.11719,0.05045793373965317,,
70221.23438,0.05018441041901154,,
70204.35156,0.049848035062743386,,
70187.46875,0.049411663627317644,,
70170.59375,0.04892688061665204,,
70153.72656,0.04841548734851556,,
70136.85938,0.04788625577653593,,
70120,0.047397873408531806,,
70103.14063,0.0467735903890253,,
70086.20313,0.04694090386067889,,
70069.42969,0.04624557183745547,,
70052.50781,0.04651586267358288,,
70035.74219,0.04623662459891275,,
70018.90625,0.0461078136427445,,
70002.07031,0.04605856922848591,,
69985.24219,0.04588280099071289,,
69968.33594,0.04633888806968344,,
69951.59375,0.045860014839002046,,
69934.69531,0.04627558321007218,,
69917.96094,0.04582809302162381,,
69901.07813,0.046117511151739544,,
69884.34375,0.04560153352596561,,
69867.46875,0.045641020986297534,,
69850.67188,0.04571578829266856,,
69833.95313,0.04514951515312208,,
69817.08594,0.045325256940118616,,
69800.375,0.04460471605150645,,
69783.51563,0.04466026351389766,,
69766.82031,0.04384565944974689,,
69749.96875,0.04383787233006101,,
69733.27344,0.043069842038982245,,
69716.42969,0.04291728970872239,,
69699.67188,0.04257976743125945,,
69682.91406,0.042324379805476174,,
69666.15625,0.042283292655417075,,
69649.48438,0.04167517544107577,,
69632.66406,0.04190591604479793,,
69616,0.04146766721421816,,
69599.1875,0.04157286239589381,,
69582.45313,0.04153019535260062,,
69565.72656,0.04149570542545237,,
69549,0.04141790714844913,,
69532.27344,0.04129043813943139,,
69515.5625,0.04109014188036523,,
69498.84375,0.0409104107395711,,
69482.14063,0.04068988656804375,,
69465.42969,0.040623243476264705,,
69448.73438,0.040405988166000786,,
69432.03125,0.04021458624392439,,
69415.34375,0.0399691605794486,,
69398.64844,0.03972318294216552,,
69381.96875,0.039441819600285054,,
69365.28906,0.03913500939147988,,
69348.60938,0.03889305754019596,,
69331.9375,0.03870764796667018,,
69315.26563,0.03858055575644945,,
69298.60156,0.0384455970742134,,
69281.9375,0.03840021308701169,,
69265.28125,0.0383288732911106,,
69248.63281,0.03822915813361683,,
69231.98438,0.038143823991578084,,
69215.33594,0.03812422074997021,,
