TITLE	231114_20mM_HEPES_10mm-cuvette-abs
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/11/14
TIME	16:13:06
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	ARBITRARY UNITS
FIRSTX	  350.0000
LASTX	  200.0000
NPOINTS	    1501
FIRSTY	     0.93431
MAXY	     4.95016
MINY	    -5.17613
XYDATA
309.6000	0.568191	0.706222
309.5000	0.565732	0.706187
309.4000	0.569227	0.70618
309.3000	0.571371	0.706174
309.2000	0.569898	0.706163
309.1000	0.569643	0.706165
309.0000	0.569793	0.706167
308.9000	0.566093	0.706171
308.8000	0.561164	0.706176
308.7000	0.557609	0.706193
308.6000	0.554824	0.706195
308.5000	0.55241	0.706211
308.4000	0.55295	0.706216
308.3000	0.555974	0.70625
308.2000	0.556628	0.706252
308.1000	0.560444	0.706282
308.0000	0.563131	0.706314
307.9000	0.568296	0.706326
307.8000	0.565514	0.706353
307.7000	0.559863	0.706352
307.6000	0.555586	0.706373
307.5000	0.544174	0.706361
307.4000	0.531811	0.706342
307.3000	0.524094	0.706314
307.2000	0.520901	0.706307
307.1000	0.51747	0.706295
307.0000	0.513699	0.706277
306.9000	0.515952	0.706263
306.8000	0.512333	0.70627
306.7000	0.512459	0.706239
306.6000	0.51158	0.70624
306.5000	0.510631	0.706239
306.4000	0.510444	0.706247
306.3000	0.512146	0.706234
306.2000	0.5215	0.706236
306.1000	0.534471	0.706229
306.0000	0.542586	0.706229
305.9000	0.555141	0.706262
305.8000	0.564907	0.706268
305.7000	0.571693	0.706285
305.6000	0.572093	0.706279
305.5000	0.569519	0.706306
305.4000	0.573309	0.706338
305.3000	0.573116	0.706373
305.2000	0.573744	0.706369
305.1000	0.574793	0.706411
305.0000	0.575193	0.706423
304.9000	0.574632	0.706439
304.8000	0.572709	0.706482
304.7000	0.563967	0.706497
304.6000	0.554649	0.706535
304.5000	0.549788	0.706562
304.4000	0.55542	0.706599
304.3000	0.565729	0.706634
304.2000	0.573247	0.706667
304.1000	0.584544	0.706708
304.0000	0.595507	0.706752
303.9000	0.597349	0.706795
303.8000	0.598002	0.706848
303.7000	0.599061	0.706876
303.6000	0.599378	0.706912
303.5000	0.60306	0.706938
303.4000	0.607637	0.706954
303.3000	0.610982	0.707001
303.2000	0.615818	0.707058
303.1000	0.620338	0.707112
303.0000	0.619712	0.707139
302.9000	0.626419	0.707179
302.8000	0.632681	0.707251
302.7000	0.638777	0.707308
302.6000	0.641585	0.707353
302.5000	0.646191	0.707394
302.4000	0.643376	0.707433
302.3000	0.638911	0.707481
302.2000	0.63185	0.707518
302.1000	0.627862	0.707546
302.0000	0.625114	0.707586
301.9000	0.623337	0.707619
301.8000	0.621608	0.707653
301.7000	0.618617	0.707693
301.6000	0.614556	0.707713
301.5000	0.618263	0.707772
301.4000	0.625767	0.707796
301.3000	0.627626	0.707828
301.2000	0.623149	0.70785
301.1000	0.615673	0.707843
301.0000	0.605594	0.707838
300.9000	0.598274	0.707825
300.8000	0.596143	0.707852
300.7000	0.593271	0.707853
300.6000	0.582499	0.707855
300.5000	0.573327	0.70785
300.4000	0.570805	0.707836
300.3000	0.565848	0.707852
300.2000	0.558938	0.707833
300.1000	0.551874	0.707811
300.0000	0.549315	0.707808
299.9000	0.547527	0.707787
299.8000	0.549592	0.707752
299.7000	0.552586	0.707726
299.6000	0.552166	0.707701
299.5000	0.543968	0.707697
299.4000	0.535219	0.707681
299.3000	0.527451	0.70765
299.2000	0.517762	0.707635
299.1000	0.516004	0.707613
299.0000	0.515971	0.70758
298.9000	0.519639	0.707568
298.8000	0.520865	0.707514
298.7000	0.513448	0.707434
298.6000	0.508956	0.707382
298.5000	0.502785	0.707339
298.4000	0.495022	0.707264
298.3000	0.487499	0.707205
298.2000	0.487834	0.707128
298.1000	0.487121	0.707055
298.0000	0.487919	0.706972
297.9000	0.492032	0.706898
297.8000	0.495233	0.706848
297.7000	0.495916	0.706774
297.6000	0.500246	0.706708
297.5000	0.505038	0.706648
297.4000	0.510033	0.706559
297.3000	0.519059	0.706496
297.2000	0.531498	0.706408
297.1000	0.536103	0.706323
297.0000	0.538085	0.706244
296.9000	0.538598	0.706171
296.8000	0.539526	0.706101
296.7000	0.541675	0.706039
296.6000	0.540172	0.70596
296.5000	0.538691	0.705857
296.4000	0.538346	0.705747
296.3000	0.533765	0.70566
296.2000	0.524599	0.705555
296.1000	0.515102	0.705451
296.0000	0.508955	0.705359
295.9000	0.502888	0.705276
295.8000	0.497984	0.705186
295.7000	0.499179	0.705097
295.6000	0.498569	0.705013
295.5000	0.501305	0.704932
295.4000	0.496597	0.704833
295.3000	0.490546	0.70472
